jour,metrique,valeur
12,interventions secrétaire,0
12,interventions fonctionnaire,5
12,interventions ministre,19
12,interventions gouvernement,0
12,interventions opposition,26
12,interventions présidence,1
12,interventions PLQ,26
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,21
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,9
12,interventions gouvernement,0
12,interventions opposition,8
12,interventions présidence,4
12,interventions PLQ,8
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,1
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,12
12,interventions secrétaire,0
12,interventions fonctionnaire,1
12,interventions ministre,4
12,interventions gouvernement,0
12,interventions opposition,3
12,interventions présidence,4
12,interventions PLQ,3
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,8
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,2
12,interventions gouvernement,0
12,interventions opposition,3
12,interventions présidence,3
12,interventions PLQ,3
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,12
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,3
12,interventions gouvernement,0
12,interventions opposition,4
12,interventions présidence,5
12,interventions PLQ,3
12,interventions QS,1
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,17
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,6
12,interventions gouvernement,0
12,interventions opposition,8
12,interventions présidence,3
12,interventions PLQ,1
12,interventions QS,7
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,10
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,2
12,interventions gouvernement,0
12,interventions opposition,3
12,interventions présidence,5
12,interventions PLQ,2
12,interventions QS,1
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,2
12,amendements adoptés,2
12,amendements rejetés,0
12,nombre d'intervenants,69
12,interventions secrétaire,15
12,interventions fonctionnaire,0
12,interventions ministre,18
12,interventions gouvernement,3
12,interventions opposition,22
12,interventions présidence,11
12,interventions PLQ,18
12,interventions QS,4
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,21
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,10
12,interventions gouvernement,0
12,interventions opposition,10
12,interventions présidence,1
12,interventions PLQ,0
12,interventions QS,10
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,24
12,interventions secrétaire,0
12,interventions fonctionnaire,3
12,interventions ministre,8
12,interventions gouvernement,0
12,interventions opposition,11
12,interventions présidence,2
12,interventions PLQ,1
12,interventions QS,10
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,1
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,1
12,interventions présidence,0
12,interventions PLQ,1
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,35
12,interventions secrétaire,0
12,interventions fonctionnaire,13
12,interventions ministre,5
12,interventions gouvernement,0
12,interventions opposition,17
12,interventions présidence,0
12,interventions PLQ,17
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,1
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,12
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,2
12,interventions gouvernement,0
12,interventions opposition,5
12,interventions présidence,5
12,interventions PLQ,1
12,interventions QS,4
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,36
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,14
12,interventions gouvernement,0
12,interventions opposition,17
12,interventions présidence,5
12,interventions PLQ,8
12,interventions QS,9
12,interventions PQ,0
12,nombre de suspensions,1
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,6
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,3
12,interventions gouvernement,0
12,interventions opposition,1
12,interventions présidence,2
12,interventions PLQ,0
12,interventions QS,1
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,9
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,3
12,interventions gouvernement,0
12,interventions opposition,4
12,interventions présidence,2
12,interventions PLQ,0
12,interventions QS,4
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,1
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,1
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,1
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,13
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,6
12,interventions gouvernement,0
12,interventions opposition,6
12,interventions présidence,1
12,interventions PLQ,0
12,interventions QS,6
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,0
12,interventions secrétaire,0
12,interventions fonctionnaire,0
12,interventions ministre,0
12,interventions gouvernement,0
12,interventions opposition,0
12,interventions présidence,0
12,interventions PLQ,0
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,1
12,votes par mise aux voix,2
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,38
12,interventions secrétaire,9
12,interventions fonctionnaire,0
12,interventions ministre,6
12,interventions gouvernement,2
12,interventions opposition,9
12,interventions présidence,12
12,interventions PLQ,2
12,interventions QS,7
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,1
12,votes par mise aux voix,6
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,85
12,interventions secrétaire,25
12,interventions fonctionnaire,0
12,interventions ministre,19
12,interventions gouvernement,6
12,interventions opposition,19
12,interventions présidence,16
12,interventions PLQ,13
12,interventions QS,6
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,23
12,interventions secrétaire,5
12,interventions fonctionnaire,0
12,interventions ministre,7
12,interventions gouvernement,1
12,interventions opposition,7
12,interventions présidence,3
12,interventions PLQ,6
12,interventions QS,1
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
12,amendements adoptés,0
12,amendements rejetés,0
12,nombre d'intervenants,21
12,interventions secrétaire,0
12,interventions fonctionnaire,1
12,interventions ministre,10
12,interventions gouvernement,0
12,interventions opposition,10
12,interventions présidence,0
12,interventions PLQ,10
12,interventions QS,0
12,interventions PQ,0
12,nombre de suspensions,0
12,votes par consentement,0
12,votes par mise aux voix,0
